year,context,cluster
1,getirdik yine i zmir manisa arasında sabuncubeli tüneli nin açılmasıyla kış aylarında çileye dönüşen i zmir manisa arası on beş dakikaya,2
1,düzelince yerinde kalacak demiyor bizim de isteğimiz arzumuz zaten bu kış günü hadi sokağa diyemezsiniz ki hadi şimdi ev bulayım dese,7
1,ödeneklerindeki kesintiler durur kanunun gereği budur belediyenin hiç olmazsa bu kış gününde hem firmayı hem çalışanları daha fazla mağdur etmemesi dileğimizi,7
1,ay boyunca babalarını kaybettiklerine mi yansınlar tarlada yanan ürünlerine gelecek kış aç kalacak olmalarına mı yansınlar mikrofon otomatik cihaz tarafından kapatıldı,2
1,bağlantısının ihalesi yapıldığı hâlde bugüne kadar müteahhit işe başlamamıştır kar kış bastırmadan bunların yapılması o yörede yaşayan vatandaşlarımıza daha sağlıklı ve,2
1,ortaya konulmamıştır aydın da sülfür dioksit ortalama değerlerinin yaz ve kış mevsimleri türkiye ortalama değerlerinin çok üstünde olmasının sebeplerinden biri de,2
1,hiç darbe girişimiyle alakası olmayan maddeler içinde yer aldı mesela kış lastiği kullanımının darbe meselesiyle ne alakası vardı kimse bilmiyor arkadaşlık,6
1,ilgisinin olmadığını görmekteyiz mesela karayolları trafik kanunu nda yapılan değişiklikler kış lastiği uygulamasında belediyelere verilen yetki köy korucularının unvanlarında yapılan değişiklikler,2
1,bu yollarda bu nedenlerle can vermektedir karadeniz in yağmurlu sisli kış aylarında bu yollar tuzak niteliğindedir bu doğrultuda yaptığımız temaslarda anlaşılmıştır,9
2,bölgede şu anda gidiş gelişli tek yol hâlâ devam etmektedir kış aylarının en sert geçtiği bu bölgemizde yol zemininin ıslak don,5
2,nurhayat altaca kayişoğlu bursa tarım bakanlığı tam da kış sezonu başlamak üzereyken uludağ da kanalizasyon çalışması başlatıyor bütün yaz,5
2,çok yüksek bir hassasiyetle gerçekleştirmiştir bizler kırk beş gün içerisinde kış şartları ulaşmadan kış şartları gelmeden geçici konutlarımıza yerleşmiş bir yıl,0
2,hassasiyetle gerçekleştirmiştir bizler kırk beş gün içerisinde kış şartları ulaşmadan kış şartları gelmeden geçici konutlarımıza yerleşmiş bir yıl içerisinde de kalıcı,0
2,enflasyon yüzde 9 olarak gösteriliyor işçinin memurun zam alması engelleniyor kış yaklaşırken masraflar artarken belediye personeli siyasi düşünceleri nedeniyle işten atılıyor,5
2,işçi kıyımı bütün hızıyla devam etmektedir artık yeter diyoruz bu kış gününde çalışanın ekmeğiyle oynamaktan vazgeçin cumhuriyet halk partili belediyelerin gelirini,5
2,süreci ve denetimle ilgili de birçok soru işareti doğurmuştur özellikle kış şartlarının ağır geçtiği ilimizde altı ay içerisinde çukurlar oluşan yolda,5
2,mesafesiyle 2 milyarlık nüfusa ulaşan sanayi ve turizm kentimiz gaziantep kış aylarında yaşanan uçak iptalleri ve rötarlar yüzünden büyük zararlar görmekte,5
2,süleyman gi rgi n muğla sayın başkan sorum enerji bakanına kış gelmeden zam geldi i şçiye memura emekliye gelince yüzde 4,5
2,bu komutanlığa ait orduevleri gazinolar sosyal tesisler özel yerel ve kış eğitim merkezleriyle kantinlerin tamamının kiraya verilerek özelleştirilmesinin yolu açılmıştır mikrofon,5
2,ve eleman sıkıntısı yaşayan pkk nın hem varlığını hem de kış üslenmesini bitirmeyi hedefliyoruz 1063 tbmm b 33 14 12 2019,5
2,çok önemli bir mesele de benim meselem sizinkinden çok farklı kış geliyor ben hayvanları ağıla alacağım 2018 buzağı destekleme primimiz 2019,5
2,ilçemiz 933 kilometre yüz ölçümüyle kocaeli nin en büyük ilçesidir kış nüfusu 52 bin yaz nüfusu 300 bin civarındadır karadeniz sahilinde,1
2,kale ve çevresi kentsel dönüşümü gibi önemli yatırımlarımıza ilaveten şehrimizi kış turizminde cazibe merkezi hâline getirecek olan niğde ketençimen kayak merkezi,5
2,200 tl doğal gaz faturası da bir başka kanayan yara kış ayına girdiğimiz şu günlerde evlere gelen doğal gaz faturası cep,4
2,değil vatandaşlarımız bu faturaları ödeyemezse ya icralık olacak ya da kış günü doğal gazı kesilecek soğukta kalacak türkiye de enerjide dışa,5
2,üretim durdurulmuş hâlde yaklaşık 300 emekçi yıllarını buraya vermişler bu kış gününde akıbetleri meçhul bir sonbahar gibi çaresizler sadece emekçiler değil,5
2,getirmişler ama ne yazık ki kapının önüne konulmuşlardır okulların açıldığı kış hazırlıklarının başladığı bir dönemde işçilerin mağdur edilmesi hiçbir makul gerekçeyle,5
2,bu konuda ivedi bir işlem yapılması talep edilmiş ve bu kış vakti orada okuyan bütün öğrencilerin okulu boşaltması başka okullara nakli,5
2,kerpiçten taştan yapılmış evler yerle bir olmuş vaziyette ve ağır kış koşullarında yaşamlarını sürdürmeye çalışan depremzedeler yardım bekliyor bizim heyetimizden aldığımız,5
2,hastalığından bahsetmek istiyorum uyuz insandan insana bulaşabilen bir hastalıktır özellikle kış aylarında daha sık görülmektedir hastalık on beş yirmi dakikalık yakın,5
2,ayhan barut adana sayın başkan malum kış aylarındayız aynı zamanda hastalık ayları olarak da bilinir kışın soğuk,5
2,tüm dünyaya yayılan corona virüsü nedeniyle büyük bir tedirginlik yaşıyor kış dönemi başında grip aşılarının ve bazı ilaçların bulunmaması gibi sorunları,2
2,ayhan barut adana sayın başkan malum kış aylarındayız aynı zamanda hastalık ayları olarak da bilinir kışın soğuk,5
2,tüm dünyaya yayılan corona virüsü nedeniyle büyük bir tedirginlik yaşıyor kış dönemi başında grip aşılarının ve bazı ilaçların bulunmaması gibi sorunları,2
2,kooperatifleri ve halk bankası aracılığıyla düşük faizli kredi kullanmaktadırlar tabii kış aylarında esnafımız gerçekten türkiye nin birçok yerinde ve başta seçim,5
2,gündür 93 aileyle hdp diyarbakır i l başkanlığı önünde kar kış demeden devam ediyor bugün de 8 inci ailemiz evladına kavuştu,5
2,kendini yakarken memura işçiye yüzde 4 zam yapılırken insanlarımız bu kış kıyamette elektrik doğal gaz faturalarını ödeyemezken şehit babamıza haciz gönderilirken,3
2,kendini yakarken memura işçiye yüzde 4 zam yapılırken insanlarımız bu kış kıyamette elektrik doğal gaz faturalarını ödeyemezken şehit babamıza haciz gönderilirken,3
2,artmakta olduğundan taş kamyonları zaten çok dar olan yollarda yaz kış ciddi tehlike oluşturmaktadır hatta mecidiye nin yola sıfır olan bir,5
2,acilen çözüme kavuşması gerekiyor bartın da demir çelik nakliyecileri özellikle kış aylarında kara yolu yük taşımacılığında kullandıkları güzergâh olan ahmetusta yokuşunda,5
2,irak ın kuzeyinde 4 ayrı sahada önemli faaliyetler icra etmektedir kış mevsimi gelmeden bölgedeki terör yuvalarını yok edip sınırlarımıza yönelik saldırı,5
2,yemek firmalarının kimilerinin denetlenmesinde yaşanan sorunların öğrencilere olumsuz yansıdığı bilinmektedir kış ayları ise taşımalı eğitimi daha da zor bir uygulama haline,5
2,da zor bir uygulama haline getirmektedir bütün sorunların katlanarak arttığı kış aylarında özellikle yaz saati uygulamasından vazgeçilmesiyle birlikte öğrencilerin karanlıkta yollara,5
2,n altay i stanbul öte yandan yeni havalimanının daha bir kış geçirmediği bu konuda uzmanların kış şartlarında yeni havalimanında kimi olumsuzluklarla,5
2,yandan yeni havalimanının daha bir kış geçirmediği bu konuda uzmanların kış şartlarında yeni havalimanında kimi olumsuzluklarla karşılaşabileceğine dair ciddi uyarıları vardır,5
2,yolunda çalışmalar başladı ama maalesef pandemi döneminde birtakım sıkıntılar ve kış döneminde olduğu için mart ayında başlayacaktı çalışmalar ve çalışmalar şu,5
2,öyle diyor şu anda suyun tahliyesi konusunda ciddi meseleler var kış geldi uçuşlar ciddi anlamda sekteye uğruyor üçüncü havalimanı bu ülke,5
2,nurhayat altaca kayişoğlu bursa teşekkürler sayın başkan bursa da kış aylarında hava kirliliği sınır değerlerin çok çok üstüne çıkıyor ve,5
2,sorum şu ülkemizin doğusunu batısına bağlayan kayseri malatya yolunda özellikle kış mevsiminde çok fazla kaza olmakta çok sayıda can ve mal,5
2,kahramanmaraş çağlayancerit göksun andırın kara yolları bu sene de bitmemiştir kış mevsimine girerken bir türlü bitmeyen yollar ulaşım sorunlarına ve trafik,5
2,eğitimlerine devam etmeye çalışan çocuklarımız mevcut koşullar karşısında zorlanmaktadır özellikle kış aylarında yolların kapalı olduğu hava muhalefeti nedeniyle okula gidiş gelişlerin,5
2,yolunda özellikle pınarbaşı göksun arasında sık sık kazalar olmaktadır özellikle kış aylarının bölgede sert geçmesi nedeniyle kazalarda artış yaşanmaktadır birçok can,5
2,olması ve yolun hâlen açılmaması sebebiyle hayvancılıkla geçimini sağlayan vatandaşlarımız kış aylarında bu yolu kullanmakta güçlük çekmektedir ayrıca sağlık hususunda devlet,5
2,sayın başkan sayın bakana sormak istiyorum soru 1 düzce de kış aylarında yaşanan hava kirliliğinin nedeni kalitesiz kömür kullanımının artmasıdır meteorolojinin,5
2,önemli süt ürünleri fabrikalarından biri kapanmak üzere yüzlerce emekçi bu kış gününde ne yapacağını bilmiyor binlerce ton süt veren binlerce çiftçimiz,5
2,doğal gaz kullanımına başlanmamış aylara ait veriler 710 bin hane kış aylarına doğal gaz sayacında icrayla girdi beyler siz hangi yoksunluk,4
2,da hepimiz biliyoruz yanlış duymuyorsunuz yurttaşların dörtte 1 i bu kış gününde evin ısınma ihtiyacını bu memlekette karşılayamıyor evde eğitim yaşında,5
2,slahiye ye giderken zorluk çekmektedir nurdağı gaziantep yolu hâlâ beklemektedir kış gelmeden hava şartları kötüleşmeden vatandaşlarımızın sağlıklı ulaşım sağlayabilmeleri için bahsi,5
2,olmaktan kaynaklanan temel ihtiyaçlarını karşılayamaz oldular 15 milyon vatandaşımız soğuk kış günlerinde evini ısıtmakta zorlanıyor maalesef kışı battaniye altında geçiriyorlar 20,5
2,gireceğiz her kıştan sonra bahar olmuyor bazen kıştan sonra kara kış geliyor ben 2001 ve 1994 öncesinde kara kış tabirini kullandım,5
2,sonra kara kış geliyor ben 2001 ve 1994 öncesinde kara kış tabirini kullandım şimdi bundan endişe ediyorum kara kış hafifime geliyor,5
2,öncesinde kara kış tabirini kullandım şimdi bundan endişe ediyorum kara kış hafifime geliyor onun yerine literatürde bir i ngilizce makalede yakaladığım,5
2,literatürde bir i ngilizce makalede yakaladığım bir laf var nükleer kış yani icaplarını yapmaz isek içinde bulunduğumuz hâli küçümsersek üstesinden kolay,5
2,deniz kum güneş değil onun ötesinde inanç sağlık gastronomi kongre kış spor ve yayla turizmi gibi alanlardaki potansiyelimizi en iyi şekilde,5
2,olmuştur kazıların millîleşmesi ve kendi üniversitelerimiz tarafından yapılması çok önemlidir kış turizmi şehir turizmi sağlık turizmi ve gastronomi turizmini artırmalıyız sayın,5
2,okan gaytancioğlu edirne teşekkür ederim sayın başkan kış aylarında olmamıza rağmen türkiye son yılların en büyük kuraklığını yaşamaktadır,5
2,kişi elektrik faturasını ödeyememiş ve yine 710 bin kişi bu kış günü zemheri ayında doğal gazının faturasını ödeyememiş değerli arkadaşlar bu,5
2,gösterişe dayalı lüks harcamaları yoksul bir kesime fatura edilmektedir özellikle kış aylarında vatandaşlar nasıl ısınacaklarını kara kara düşünürken enerji bakanı döviz,5
2,sırada asgari ücretle çalışan işçiler doğal gaza yapılan zamdan dolayı kış aylarında birinci derece yakınlarıyla aynı evi paylaşıyorlar bir asgari ücretli,4
2,çözeceğiz bu sorunu dedi ak parti li milletvekilleri hâlâ çözmedi kış aylarına girerken bu işçilerin tekrar işe alınması gerekiyor bu konuda,5
2,darende yolu 134 kilometre uzunluğundadır yolun fizikî standardı düşük olup kış aylarındaki 543 tbmm b 8 22 10 2019 o 3,1
2,memet bülent karataş i stanbul 1944 yılında bir kış günü ahıska türklerini sürgüne yollayan stalin in 90 bin ahıska,5
2,yaratacağı ekonomik mağduriyet bölge üreticisini zor durumda bırakacaktır zaten ofis kış aylarında kapalı durumdadır alımların sürdüğü takvim içerisinde ofisin ilçe merkezinden,5
2,bağlı olmaksızın yaşanacak deprem riskiyle aşırı yağmurlarda toprak kayması riskiyle kış aylarında çığ düşmesi riskiyle her zaman karşı karşıyayız yaşanan bu,5
2,van bahçesaray ı bilenler bilir zaten o yol hani kar kış olmadığı zaman bile geçilmesi son derece zorlu bir güzergâhtır tehlikeli,5
2,derece zorlu bir güzergâhtır tehlikeli bir yerdir sıkıntılıdır ve kar kış koşullarında ise bu tür sorunlarla karşı karşıya kalınabildiği bir kez,5
2,soruyorum kızılay ensar vakfı gibi vakıflara ne kadar para aktarmıştır kış günü gazını 1 metreküp daha az yakmaya çalışan evinde üşüyen,5
2,soruyorum kızılay ensar vakfı gibi vakıflara ne kadar para aktarmıştır kış günü gazını 1 metreküp daha az yakmaya çalışan evinde üşüyen,5
