year,context,cluster
1,özellikle şemdinli süngütepe de 7 şehidimizin hayatını nasıl kaybettiğiyle ilgili kamu vicdanını rahatlatacak bir açıklama yapılamadı açıklamaların inandırıcılığı yok şehitlerimize allah,2
1,ilgili de yapılan budur ve atanan kayyumlar da bu devletin kamu görevlileridir valileridir kaymakamlarıdır eğer bir yolsuzluk bir rant söz konusuysa,5
1,ortada bir yargı vardır bir yargı kararıyla zaten bu kimsenin kamu hizmetine girme hakkı menedilir siz şimdi daha vahim kamudan khk,345
1,türkiye dileğiyle herkesin 1 mayıs i şçi bayramı nı kutluyorum kamu kurumlarında daimî işçi olarak çalışan üniversite mezunu işçiler memurlarla aynı,308
1,dahi sağlanamamaktadır onlar sadece eşit işe eşit hak talep etmekteler kamu maliyesine ekstra bir yük getirmeyen bir düzenlemeyle üniversite mezunu işçilerin,314
1,çözümü hatalı nace kodları bildirimlerinin düzenlenmesidir 2019 yılında yapılacak olan kamu toplu iş sözleşmesine taşerondan kadroya geçenler de mutlaka dâhil edilmelidir,64
1,sayılarında daha da artış meydana geldi devlet özelleştirme adı altında kamu binalarını elden çıkarırken ankara nın etrafını saran gökdelenlerin kiracısı yine,355
1,damadını oturturdu örneğin ülkenin adalet bakanının kayınpederi kendisini denetlemekle yükümlü kamu başdenetçisi olabilirdi ve saraya yakın olan isimler dünyanın dört bir,42
1,şler kısmına geçiyoruz 1 inci sırada yer alan 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,şler a komisyonlardan gelen diğer i şler 1 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,1 s sayısı 3 x başkan komisyon burada 2017 yılı kamu denetçiliği kurumu raporu hakkında karma komisyon raporu üzerinde yapılacak görüşmede,10
1,şöyle diyor sağlık hizmetleri doğrudan yaşam hakkıyla ilgili olduğundan diğer kamu hizmetlerinden farklıdır ve sağlık hizmetlerinin temel hedefi olan insan sağlığı,188
1,zaten lütfü türkkan devamla sonuç olarak yaptığımız araştırmalar gösteriyor ki kamu denetçiliği kurumu 14 766 başvuruya ilişkin olarak ilgili kurumlara 349,387
1,bu kurumun gönderdiği kararlar ilgili kurumlarca ciddiye alınmamış netice itibarıyla kamu denetçiliği kurumu tarafından karara bağlanan şikâyetlerin bakın bu rakam çok,16
1,kaç verirsiniz elinizi vicdanınıza koyarak cevap verin yani kurumun kararlarının kamu idareleri tarafından ne derece ciddiye alındığı uyulmaması durumunda ilgili idareler,149
1,hemşehrilerime en derin sevgi ve muhabbetlerimi buradan iletiyorum 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,337
1,vicdan sahibi yöneticilere sizlere bizlere çok mu geliyor değerli milletvekilleri kamu denetçiliği kurumu kamu hizmetlerinin işleyişinde bağımsız ve etkin bir şikâyet,3
1,sizlere bizlere çok mu geliyor değerli milletvekilleri kamu denetçiliği kurumu kamu hizmetlerinin işleyişinde bağımsız ve etkin bir şikâyet mekanizması olarak idarenin,3
1,i nsanı yaşat ki devlet yaşasın ilkesini kendine rehber edinen kamu denetçiliği kurumu idarenin hizmet kalitesinin yükseltilmesine iyi yönetim ilkelerinin yerleşmesine,95
1,çalışmaktadır 6328 sayılı kanun un 22 nci maddesi hükmü uyarınca kamu denetçiliği kurumu her takvim yılı sonunda yürüttüğü faaliyetleri ve önerileri,12
1,büyük millet meclisi başkanlığına gönderir şeklinde tanımlamıştır ancak 2017 yılı kamu denetçiliği kurumu raporu hakkında karma komisyon raporu 26 ncı yasama,245
1,13 1 11 2018 o 1 görüşmeler neticesinde 2017 yılı kamu denetçiliği kurumu raporu hakkında karma komisyon raporu 6328 sayılı kanun,10
1,2017 yılında kuruma yapılan başvuruların yüzde 28 04 lük kısmı kamu personel rejimine yüzde 26 15 i eğitim öğretim gençlik ve,9
1,için gönderme kararı verilip söz konusu başvuru ilgili idareye gönderilmektedir kamu denetçiliği kurumu kanunu nun uygulanmasına i lişkin usul ve esaslar,202
1,ve hizmetlerin düzgün ifade edilmesi ve bunun istatistiklere doğru yansıtılması kamu denetçiliği kurumu kanununun uygulanmasına i lişkin usul ve esaslar hakkında,8
1,başaran batman sayın başkan değerli milletvekilleri ben de 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,4
1,arkadaşlarımıza da en derin saygılarımı sunuyorum değerli arkadaşlar şimdi bu kamu denetçiliği raporu üzerinde konuşacağım dünya örneklerinden birkaç örnek vererek ve,5
1,çözüm yolları bulmak gerekiyor değerli arkadaşlar bir defa biz buna kamu denetçiliği deyip başına kamu yu yerleştirdiğimiz anda dünyadan bakış açısı,5
1,değerli arkadaşlar bir defa biz buna kamu denetçiliği deyip başına kamu yu yerleştirdiğimiz anda dünyadan bakış açısı olarak ayrıldığımızı gösteriyoruz çünkü,5
1,sürekli olarak göstermiş oluyoruz yine kendilerinin de ifadesi olarak şimdi kamu denetçiliği kurumunun gerçekten ya da işler hâle gelebilmesi için bir,366
1,çözüm olmadı çünkü insanlar buraya başvurduğunda sorunlarının çözülmeyeceğini biliyor yine kamu denetçiliği kurumunu açtık ama bir işe yaramıyor çünkü insanlar sorunlarının,151
1,özgür özel manisa sayın başkan değerli milletvekilleri hepinizi saygıyla selamlıyorum kamu denetçiliği kurumunun değerli başkanına yöneticilerine temsilcilerine bugün salonda olmasa da,7
1,teşekkür ediyor onları saygıyla selamlıyoruz cumhuriyet halk partisi grubu adına kamu denetçiliği kurumu ülkenin yargısının fetö ye teslim edildiği 12 eylül,355
1,adıyla halkın avukatlığı nı yapması gereken bir kurumdur i sminde kamu denetçiliği kurumu olması aslında kamuyu denetlediği algısı ama isimle birlikte,135
1,algısı ama isimle birlikte bilinçaltına kazınan mesaj yine bir tarafının kamu olmasıdır zaten bağımsız da değildir birazdan daha bağımsız olması ve,135
1,177 sine de kısmen kabul kısmen ret kararı vermiş tabii kamu denetçiliği kurumu gibi kurumların performansı kararlarına uyulma oranlarıyla ölçülüyor bu,284
1,isteyeceğiz bu bizim seçim programımızda var vaadimiz bizim oysa biz kamu denetçilerini seçeceğiz başdenetçi de tüm denetçiler de geçmişte ak budsmanlar,5
1,baba oğul olarak bir kenara çekin anlatın deyin ki burada kamu başdenetçisini sizin kurum dinlemedi bu rapora uymadın subjektif kriterler dedim,436
1,görevine iade edilemeyen mahkemece suçsuzluğu kanıtlanmış mağdurlar var bu konularda kamu denetçiliği kurumunun kendi görev tanımı noktasında daha cesur olması gerekirdi,434
1,başlarsa insanlar devlete düşman yaratırsın bu yüzden bu işler hem kamu denetçiliğinin hem hepimizin bugün yukarıda yapılmakta olan o yanlışa aşağıda,237
1,bugün yukarıda yapılmakta olan o yanlışa aşağıda bir bakmak lazım kamu denetçiliğini eleştireceksin tek hakkın var derlerse dat diye basarım cevap,237
1,sonucunda cezalandırılmasını istiyoruz bu konuda yargıyı göreve davet ediyoruz diyorlar kamu denetçiliği kurumu cumartesi annelerine daha ne kadar duyarsız kalacak 106,32
1,en muzdarip olan osman kavala nın durumunu burada anlatmak gerekiyor kamu denetçiliği kurumunun devreye girmesini düşündüğümüz önemli bir husus uzun tutukluluklar,11
1,len manisa sayın başkan değerli milletvekilleri görüşülmekte olan 2017 yılı kamu denetçiliği kurumu raporu hakkında adalet ve kalkınma partisi grubu adına,360
1,adına söz almış bulunmaktayım yüce heyetinizi saygıyla selamlıyorum bugüne kadar kamu denetçiliği kurumunda görev almış çalışmış başkan ve yönetici arkadaşlara ve,237
1,büyütelim ayşe acar başaran batman temsiliyet olmasın eski il başkanını kamu kurumuna denetçi yapmayın mesela baki şi mşek mersin siz dengeyi,4
1,da bunlardan bir tanesiydi 3 5 ağaç bahane edilmişti ama kamu otoritesini sarsacak ya da dolmabahçe sarayı nı basacak kadar da,5
1,karşı çıkmalıydık hep beraber direnç göstermeliydik avrupa nın hangi ülkesinde kamu otoritesini yok sayacak ya da kamu mallarını yağmalayacak talan edecek,11
1,avrupa nın hangi ülkesinde kamu otoritesini yok sayacak ya da kamu mallarını yağmalayacak talan edecek bir gösteriye veya eyleme demokratik bir,11
1,bir yaklaşımdır diye yanında durabilir miyiz bu örgüt ki tüm kamu kurumlarını ele geçirmeye çalışan siyaset kurumlarına meşru seçilmiş hükûmete karşı,119
1,arkadaşların görevlerine dönmesi hususunda elbette ki hem bakanlık hem de kamu denetçiliği kurumu üzerine düşeni yapmalıdır ben değerli hemşehrim grup başkan,434
1,ler de olmamalıdır hedef belki yüzde 100 leri yakalamak olmalıdır kamu denetçiliği kurumu türkiye büyük millet meclisi adına bir görev ifa,6
1,burada yazıyor zaten lütfü türkkan kocaeli tamamı şu anda burada kamu denetçiliği kurumu 2017 faaliyetlerine dair raporların istatistiklerinde var tekrarlıyorum özlem,6
1,kocaeli 14 766 başvuruya karşılık sadece 349 adet karar gönderiyor kamu denetçiliği kurumu özlem zengi n tokat karşılık değil efendim o,435
1,arkadaşlar lütfü türkkan kocaeli ne yazık ki üzülerek ifade ediyorum kamu denetçiliği kurumunun gönderdiği bu kararların tamamına uyması gereken idareler de,387
1,de bu kararların yüzde 33 5 una da uymamış yani kamu denetçiliği kurumunun gönderdiği kararların yüzde 33 5 una o idareler,12
1,kararların yüzde 33 5 una o idareler uymamışlar netice itibarıyla kamu denetçiliği kurumu tarafından karara bağlanan burada yazıyor şikâyetlerin tüm şikâyetlere,435
1,zengi n tokat o da değil lütfü türkkan kocaeli yani kamu denetçiliği kurumuna gelen şikâyetlerin içerisinde karara bağlanan sayı sadece yüzde,387
1,kapatıldı başkan bir saniye açalım arkadaşlar lütfü türkkan kocaeli zira kamu denetçiliği kurumu adalet ve kalkınma partisi adına değil meclisimiz adına,6
1,a komisyonlardan gelen diğer i şler devam 1 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,arslan denizli sayın başkan değerli milletvekilleri 3 sayılı 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,hepinizi öncelikle sevgiyle saygıyla selamlıyorum değerli milletvekilleri 12 bölümden oluşan kamu denetçiliği kurumu raporu nda onlarca konferans ve seminere gidildiği kurumun,12
1,dolayısıyla burada haksızlıkların hukuksuzlukların devam edeceğini açıklıkla görüyoruz değerli milletvekilleri kamu denetçiliği kurumu kamu idareleri ile vatandaşın arasındaki ihtilafların çözümünde köprü,7
1,hukuksuzlukların devam edeceğini açıklıkla görüyoruz değerli milletvekilleri kamu denetçiliği kurumu kamu idareleri ile vatandaşın arasındaki ihtilafların çözümünde köprü görevi yapan bir,7
1,bir çözüme kavuşturulabilmesi için çalışmalarının etkin olabilmesi için çalışmalarda özellikle kamu kurum ve kuruluşlarının da kamu denetçiliğinin istediği bilgileri açık ve,345
1,etkin olabilmesi için çalışmalarda özellikle kamu kurum ve kuruluşlarının da kamu denetçiliğinin istediği bilgileri açık ve net olarak denetçiye göndermesi ve,159
1,sağlayacak bir çalışmanın gerçekleşmesi gerekiyor şikâyet konusu problemlerin çözümü için kamu denetçiliği birçok tavsiyelerde bulunmuş olmakla birlikte bunun yerine getirilmesinin sağlanması,365
1,adaletsizliğin olduğu yerde gerçekten bu tür şikâyetlerin fazlasıyla olacağını ve kamu denetçiliği kurumunun da yükünün giderek artacağını bu gelen şikâyetler sebebiyle,64
1,veremeyeceğini de yaşamaktayız görmekteyiz şimdi değerli arkadaşlarım değerli milletvekilleri gerçekten kamu denetçiliği kurumu yargıdan sonra yargının halledemediği özellikle yargının birçok noktalarda,7
1,hakkını koruyamayan kötü gidişata da seyirci kalan bir kurum olarak kamu denetçiliği kurumunun gerçek anlamda görevini layıkıyla yapamadığını da görüyoruz çünkü,32
1,elbette ki dünya görüşüne saygımız var ama ne olursa olsun kamu denetçiliği gibi bağımsız ve tarafsız karar vermesi gereken bir kurumun,436
1,yargıdan cevap alamıyorsa geç alıyorsa orada haksızlığa uğruyorsa mağdur oluyorsa kamu denetçiliği kurumuna gidecek orada da hak aramak için çareler arayacak,11
1,birçok haksızlıkların yargıda giderilmesi gerekirken orada başlayan haksızlıkları gidermek için kamu denetçiliği kurumu vasıtasıyla bunları kısa sürede gidermenin kolay olmadığını da,379
1,olmadığını da belirtmek istiyorum onun için yargının bağımsız olması gerekiyor kamu denetçiliği kurumunun bağımsız ve siyasetten uzak olması gerekiyor ve karar,42
1,sayın başkanım sayın başkan saygıdeğer milletvekilleri görüşülmekte olan 2017 yılı kamu denetçiliği kurumu raporu hakkında şahsım adına söz almış bulunuyorum aziz,360
1,bugün ne mutlu bize ki anayasal yasal ve kurumsal yapısıyla kamu denetçiliği kurumunu ve kurumun raporunu tartışıyoruz kuşkusuz insan hakları konularında,237
1,olduğunun bir göstergesi ben de memnuniyetle sizlerle paylaşmak istiyorum şimdi kamu denetçiliği kurumu idarenin her türlü eylem ve işlemleri ile tutum,366
1,katkı ve hizmetlerin düzgün ifade edilmesi bunun istatistiklere doğru yansıtılması kamu denetçiliği kurumu kanununun uygulanmasına i lişkin usul ve esaslar hakkında,8
1,ve hayvancılık insan hakları kadın hakları ailenin korunması çocuk hakları kamu personel rejimi mahallî idarelerce yürütülen hizmetler mülkiyet hakkı orman su,151
1,gelişime açık ve pozitif bir yukarıya doğru işleyişini sürdürmektedir bugünkü kamu denetçiliği kurumu başkanı sayın şeref malkoç ve üyelerine gerek kurumun,379
1,olun ak parti sıralarından alkışlar başkan değerli arkadaşlar 2017 yılı kamu denetçiliği kurumu raporu hakkında karma komisyon raporu üzerindeki görüşme böylece,10
1,etmek için söz aldım sayın başkan değerli üyeler bildiğiniz gibi kamu denetçiliği kurumu her yıl faaliyet raporunu karma komisyon dediğimiz i,10
1,raporlar süresinde görüşülememişti 2013 2014 2015 ve 2016 yıllarına ait kamu denetçiliği kurumu raporu karma komisyon başkanı olduğum dönemde genel kurulda,146
1,bugünkü bu görüşmeyi sağladıkları için komisyon raporunu süresinde bize sunan kamu denetçiliği kurumu başkanımıza ve diğer denetçi üyesi arkadaşlarımıza da ayrıca,237
1,kasım 2018 perşembe günkü birleşiminde 3 sıra sayılı 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,i stihbarat komisyonu 01 11 2018 perşembe saat 11 00 kamu i ktisadi teşebbüsleri komisyonu 01 11 2018 perşembe saat 11,9
1,di ğer i şler 1 s sayısı 3 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu i le i nsan,9
1,dönemi yasama yili 27 2 sira sayisi 3 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,nceleme komisyonu üyelerinden kurulu karma komisyon raporu 4 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,10
1,türki ye büyük mi llet mecli si başkanliğina 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,308
1,dönemi 2 yasama yılındaki 3 10 2018 tarihli 1 toplantısında kamu başdenetçisi şeref malkoç ile beraberindeki kamu denetçileri yahya akman arif,282
1,2018 tarihli 1 toplantısında kamu başdenetçisi şeref malkoç ile beraberindeki kamu denetçileri yahya akman arif dülger sadettin kalkan c özlem tunçak,9
1,arif dülger sadettin kalkan c özlem tunçak hüseyin yürük ve kamu denetçiliği kurumu görevlilerinin katılımlarıyla görüşülmüştür bilindiği üzere kamu denetçiliği kurumu,11
1,yürük ve kamu denetçiliği kurumu görevlilerinin katılımlarıyla görüşülmüştür bilindiği üzere kamu denetçiliği kurumu nun 2017 yılında yürüttüğü faaliyetleri ve önerileri kapsayan,12
1,yılında yürüttüğü faaliyetleri ve önerileri kapsayan yıllık raporu 6328 sayılı kamu denetçiliği kurumu kanunu nun 22 nci maddesi gereğince anılan kurum,12
1,nsan haklarını i nceleme komisyonu üyelerinden kurulu karma komisyon a kamu denetçiliği kurumunun 29 01 2018 tarihli ve 81460570 101 08,10
1,yazımız ekinde türkiye büyük millet meclisi başkanlığına gönderilmişti 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,6
1,haizdir diğer taraftan 14 06 2012 tarihli ve 6328 sayılı kamu denetçiliği kurumu kanununun 22 nci maddesinin birinci fıkrasının son cümlesi,12
1,bağlanmış bulunan görüşmeler neticesinde 5 9 esas numaralı 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,9
1,türkiye büyük millet meclisi s sayısı 3 7 2017 yılı kamu denetçiliği kurumu raporu hakkında dilekçe komisyonu ile i nsan haklarını,6
1,ndeki ler sayfa 1 karma komi syonun çalişmalari 9 2 kamu denetçi li ği kurumu 2017 yili yillik raporu 10 2,10
1,ülkemizde 6 bin işçinin bütçe yok diye işten çıkartılmasının takdirini kamu vicdanına bırakıyorum i şçilerin işten çıkarılmasıyla işsiz kalmasının yanı sıra,42
1,bir paketleme tesisi kurdu bu tesisi işler hâlde kılmak için kamu ihalelerinde muhakkak balmer e paketleme için destek olunmalıdır teşekkür ediyorum,366
1,kongrelerine gençlik kolları toplantılarına ve seçim merkezlerine gönderildiği ortaya çıkarken kamu kaynaklarını siyasi olarak kullanan bu yöneticiler hakkında soruşturma başlatılmıştır yaşanan,12
1,engellendiğini bir daha gördük buradan bir kez daha belirtmek istiyorum kamu kaynaklarının farklı amaçlar için kullanılması dönemi sona ermiştir tüm kaynaklar,153
1,eden bir milletvekili olarak biliyorsunuz 3600 ek gösterge meselesinde ve kamu personelinin yaşadığı diğer sıkıntılarla alakalı konularda milliyetçi hareket partisi öncü,16
1,programına göre üniversite öğrencilerimiz haziran temmuz ağustos ve eylül aylarında kamu kurum ve kuruluşlarında çalışabilecekler bunun karşılığında da 2 425 liralık,435
1,mirasın restorasyonu korunması ve tanıtılması kütüphanelerin bakımı ve düzeni ile kamu kurumlarının kültürel ve sosyal hizmetlerinin desteklenmesi gibi toplumsal faydanın yüksek,188
1,da sıra kredi borcuna mı geldi ama biz biliyoruz ki kamu bankalarından futbol kulüplerine yandaş iş adamına yandaş medyaya milyonlarca dolar,150
1,aldığım duyuma göre daha doğrusu balıkesir büyükşehir belediyesinde çalışan bir kamu çalışanının ifadesine göre balıkesir büyükşehir belediyesinde 31 mart yerel seçimlerinden,432
1,ifadesine göre balıkesir büyükşehir belediyesinde 31 mart yerel seçimlerinden sonra kamu çalışanlarının yapılan baskı mobbing gibi uygulamalarla işten el çektirme ve,434
1,çıkartılmalı çünkü şehitlerimizin acısı tüm türkiye yi dağladı tüm türkiye kamu vicdanı kanayan bir şekilde bu konudaki soruşturmaların akıbetini bekleyecektir tekrar,387
1,tarihleri kızılay haftası olarak kutlanmaktadır kızılay yardım ve hizmetleri karşılıksız kamu yararına çalışan millî bir gönüllü sosyal hizmet kuruluşumuzdur kurulduğu 1868,13
1,geçmiş çalışma yıllarını kapsamasını fiilî çalışma süresi şartının kaldırılmasını ve kamu emekçilerinde en düşük ek göstergenin 3600 olmasını ayrıca sağlık ve,337
1,etmeyen bir toplum olduğumuzu ifade etti bundan sonra hiçbirimizi hiçbir kamu görevlisini hiçbir vatandaşı da tasarrufa davet etmesin hiç kimse bu,135
1,getirilmemişti i hraçlar khk lerle bugüne kadar toplam 135 144 kamu görevlisi hukuken kendilerini savunma hakkı tanınmadan tamamen siyasi ve idari,435
1,hükmünde kararname nin 2 nci maddesinde yer alan bu kişiler kamu görevlerinden çıkarılmalarından dolayı herhangi bir tazminat talebinde bulunamaz cümlesinin khk,11
1,baktığımızda 15 temmuz sonrası fetö yle mücadele kapsamında başlatılan süreçte kamu görevlilerine ve değişik meslek gruplarına operasyonlar düzenlenmiş gözaltılar ve tutuklamalar,337
1,gerçekleşmişti başta türk silahlı kuvvetleri olmak üzere emniyet ve yargıda kamu görevlileri iş dünyasında birçoğu tanınmış iş adamı türk yargısının adaletine,387
1,kamuda 130 bin vatandaşımız çalışanımız ihraç edilmiştir 20 bin civarındaki kamu çalışanı açığa alınmıştır bu arada 17 bin civarında vatandaşımız kamu,379
1,kamu çalışanı açığa alınmıştır bu arada 17 bin civarında vatandaşımız kamu çalışanımız hakkında da yargıda bağımsız mahkemelerde beraat ya da takipsizlik,379
1,için öncelikle hakkında takipsizlik ya da beraat kararı verilen bu kamu çalışanlarının bir an önce görevlerine iade edilmeleri ve mağduriyetlerinin giderilmesi,337
1,düzenlemeleri birçok önemli kurumun cumhurbaşkanına bağlanması kışlık lastiklerin bile düzenlenmesi kamu personelinin özlük haklarına dair yasa ve yönetmelik değişiklikleri yerleşim yerlerinin,17
1,olduğu gerekçesiyle işlerine son verilen rütbeleri sökülen emekliye sevk edilen kamu personelinin durumlarının yasalaşması konusunu görüşüyoruz 15 temmuz darbe teşebbüsünden bugüne,203
1,yatırdı diye insanları işten atıp tutuklattınız çocuğunu dershaneye gönderenin kardeşini kamu görevinden ihraç ettiniz ancak darbeye katılan generallerin kardeşlerini büyükelçi fetullah,337
1,çalışan taşeron işçilere kadro hakkı vermediniz 696 sayılı khk yle kamu kurumları arasında ayrımcılık yaptınız ve belediyede çalışan taşeron işçilerini belediye,14
1,şirketlerine aktarılan işçileri de hiçbir sosyal haktan yararlandırmayıp mağdur ettiniz kamu kurumlarında eski kadrolu işçiler ile taşerondan belediye şirketlerine geçen işçiler,15
1,geleceği konusunda endişe duymaktadır bugün dünya tasarruf günü dür dolayısıyla kamu alımlarında kâğıttan kaleme ek servisten makam aracına kadar her türlü,11
1,bir olaylar silsilesi hâline geldi neler yaşıyoruz 128 bin vatandaşımız kamu görevinden ihraç edildi 20 bin tanesi hâlen açıkta ve bunlarla,163
1,gruplara üyeliği mensubiyeti veya iltisakı yahut bunlarla irtibatı olan kişilerin kamu görevinden başka hiçbir işleme gerek kalmaksızın çıkarılması ve bunların olağanüstü,431
1,gerek kalmaksızın çıkarılması ve bunların olağanüstü hâl kapsamında daha önce kamu görevinden ihraç edilenlere uygulanan yaptırımlara tabi tutulması doğrultusunda düzenlemeler yapıldığı,42
1,bulunmaktayız çıkarılan ilk olağanüstü hâl kanun hükmünde kararnamesinden itibaren de kamu kurumlarından yapılan ihraçlarda ve kurum kararıyla yapılan açığa almalarda yaşanabilecek,16
1,keresteci oğlu demi r devamla i hraç edilmiş yüz binlerce kamu görevlisi başvurdukları mahkemelerde hukukun tecelli edeceğini umarken hukuki süreci tamamen,430
1,insicamım bozuldu ama devam ederiz evet ihraç edilmiş yüz binlerce kamu görevlisi başvurdukları mahkemelerde hukukun tecelli edeceğini umarken hukuki süreci tamamen,430
1,yok denetimsiz bırakıldı soru sorduğumuz zaman da cevap alamıyoruz yine kamu i hale kanunu kapsamında ihale yasalarını değiştirdiniz mikrofon otomatik cihaz,119
1,budak devamla gerçi onu daha önce de yapıyordunuz her ay kamu i hale kanunu nu değiştirdiniz ama burada khk yle artık,368
1,oluşum ve gruplara üyeliği mensubiyeti iltisakı ya da irtibatı bulunan kamu görevlileri hakkında kamu görevinden çıkarma rütbelerini geri alma unvanlarını geri,431
1,üyeliği mensubiyeti iltisakı ya da irtibatı bulunan kamu görevlileri hakkında kamu görevinden çıkarma rütbelerini geri alma unvanlarını geri alma belirli lisanslarını,431
1,iptal etme hak ve yetkilerini kullanmalarının iptali ile bir kısım kamu görevlilerinin geri alınması ve bir kısım kurumların da kapatılması hakkında,152
1,yetkiye dayanarak 29 ekim 2016 de çıkarılan khk yle tüm kamu görevlileri için güvenlik soruşturması ve arşiv araştırması yapılması şartı getirildi,9
1,öğretmenden doktora öğretim görevlilerinden askerlere polislerden yargıçlara kadar 130 bin kamu çalışanı ihraç edildi üniversitelerden ihraç edilenlerin sayısı 7 080 e,430
1,bakanlar kurulu imzasıyla 8 temmuzda yayınlandığı ortaya çıktı 18 632 kamu çalışanını daha ihraç eden kanun hükmünde kararnamelerin ilgili bölümünde kişilerin,290
1,mesela getirilen yeni yasayla üç yıl boyunca hakkında soruşturma açılan kamu görevlilerinin sadece kendilerinin değil eşlerinin çocuklarının pasaportları bile iptal edilebiliyor,17
