year,context,cluster
1,uğradı 72 kadın şiddet gördü kadın istihdamı ise yüzde 32 çocuk sebebiyle 2 milyon 342 bin kadın çalışmıyor toplumsal cinsiyet uçurumunda,4
1,yönetim kapsamındaki kamu idarelerince işletilen eğitim ve dinlenme tesisi misafirhane çocuk bakımevi kreş spor tesisi ve benzeri sosyal tesislerin giderleri münhasıran,9
1,bugün üç yıl önce silopi de yani 57 yaşında 11 çocuk annesi taybet i nan ın sokak ortasında keskin nişancılar tarafından,48
1,bekletildi cenazenin alınmasına izin verilmedi cenazeyi almaya çalışan kaynı altı çocuk babası yusuf i nan da vurularak katledildi mustafa levent karahocagi,39
1,bütçeye hayır diyoruz chp sıralarından alkışlar cezaevinde annesiyle kalan 743 çocuk uçurtmaya hasretse on iki senede en az 159 bin çocuk,6
1,çocuk uçurtmaya hasretse on iki senede en az 159 bin çocuk cinsel istismara uğramışsa dokuz yılda 204 bin çocuk doğum yapmışsa,6
1,159 bin çocuk cinsel istismara uğramışsa dokuz yılda 204 bin çocuk doğum yapmışsa çocuk yaşta evlendirilen 667 kız çocuğumuz varsa çocukları,6
1,cinsel istismara uğramışsa dokuz yılda 204 bin çocuk doğum yapmışsa çocuk yaşta evlendirilen 667 kız çocuğumuz varsa çocukları istismar eden 288,6
1,eden 288 bin şüpheli varsa sadece 2017 de 2 056 çocuk cezaevine girmişse suça sürüklenenlerin sayısı 53 bini geçmişse çocuklar her,14
1,zorunda kalıp liseyi terk eden 1 milyon 395 bin 621 çocuk açık lise okuyorsa çocuklarımıza düşman refah güvenlik ve eğitim düzeylerini,4
1,200 köyümüze yani köylülerimize yol su kanalizasyon foseptik arıtma tesisi çocuk parkı köy meydanı düzenlemeleri spor tesisleri gibi köylümüzün şehirde ne,4
1,kamyonun altında kalarak hayatını kaybetti ve efekan gibi 2 milyon çocuk bugün güvencesiz olarak çalıştırılıyor peki çalışma bakanımızın umurunda mı kendisine,30
1,whatsapp grubundan mı yazışırlar bu sorunun çözülmesi lazım oradaki insanlar çocuk okutuyorlar ev geçindiriyorlar emekleri sömürülüyor ve kıdem tazminatları birikmiyor tam,19
1,verilmeli spor ve sosyal faaliyet imkânları geliştirilmelidir diğer yandan bağımlı çocuk ve gençlerin tıbbi tedavileri ile sosyopsikolojik açıdan rehabilitasyonlarını ve topluma,41
1,ve eşit ulaşabilmesinin şart olduğunu unutmayın sanat ve sanatçıyla tanışmamış çocuk ve gençlerimizin kavgayla silahla uyuşturucuyla karşılaşma riskleri çok daha büyük,37
1,892 tbmm b 32 14 12 2018 o 2 başta çocuk oyunları olmak üzere bizim tarihimizi kültürümüzü misafirperverliğimizi türk insanının yiğit,30
1,üstünden geçtik diyorsunuz i ş başına geldiğinizde ilkokulda öğrenci olan çocuk bugün üniversiteyi bitirmiş ama işsiz durumda bu mesuliyeti size hatırlatmayalım,49
1,tarihçesinden bütçesinin detaylarından bahsetmeyeceğim bugün sizlere çocuklar şarkı söyleyemez diyerek çocuk korolarına karşı çıkan zihniyetten ve her türlü zorluğa rağmen yılmadan,13
1,ve saadettin hoca büyük mücadeleler sonunda 1983 te devlet operası çocuk korosu nu kurdular 3 temmuz 1983 te giriş imtihanını yaptıktan,26
1,sabırla yetiştirdiler koro kurulduktan kısa bir süre sonra devlet operası çocuk korosu öğrencileri rengim gökmen beyefendi nin şefliğinde ve cüneyt gökçer,29
1,dünyaca tanınan opera sanatçılarıyla beraber olmanın gururunu yaşadılar ardından başta çocuk şarkıları olmak üzere türk sanat musikisi eserlerini türk halk musikisi,30
1,eseri ankaralıların beğenisine sundular 1983 te faaliyete başlayan devlet operası çocuk korosu 1990 da merhum turgut özal ın da onay ve,54
1,uyarlanan florinda operası nın tamamını sadece çocuklar tarafından oluşan opera çocuk korosu canlandırdı bir süre sonra sevim hoca üniversiteden ayrıldı zamanının,13
1,sonra sevim hoca üniversiteden ayrıldı zamanının tamamını öğrenci yetiştirmeye trt çocuk ve genç korosu nu kurup yetiştirmeye ayırdı hocaların emekleri boşa,21
1,söylenen şarkıları hatırladım bir süre sonra öğrencilerinin bir kısmı sesleri çocuk sesinden yetişkin sesine dönüşünce mecburen mezun edildiler ama onlar sadece,40
1,kavakci kan devamla hemen bitiriyorum başkanım teşekkür ederim devlet operası çocuk korosu mezunları için bu kıymetli tecrübenin sanatsal çalışmaları sonradan devam,39
1,için başta iş dünyamızın değerli mensupları olmak üzere bütün sanatseverleri çocuk korolarına destek olmaya davet ediyorum devlet opera ve balesi genel,37
1,güvenliği yok bütçede desteklediğinizi açık açık yazdığınız vakıf yurtlarında yaşanıyor çocuk istismarı köy okullarını kapattınız taşımalı eğitim adı altında çocuklar kendi,36
1,ve tarihî değerlerimizi yerle bir etti bu şehirlerde yaşayan insanlarımızı çocuk yaşlı genç kadın erkek ayırımı yapmadan yaşam haklarını ihlal etti,40
1,daha büyük katkı sağlayacağı düşüncesindeyim bu bağlamda sayın bakanım malumunuz çocuk yaşta spor çok önemli okullar ve eğitim müfredatıyla iş birliği,7
1,takılanlar aslında emekli olması gereken sayın cumhurbaşkanına takılıyorlar bu bütçe çocuk istismarına dur diyen gündem çocuk un bütçesi değil bir kereden,8
1,sayın cumhurbaşkanına takılıyorlar bu bütçe çocuk istismarına dur diyen gündem çocuk un bütçesi değil bir kereden bir şey olmaz diyen lanet,8
1,14 yaşında bir evladımız pelin elmacı ankara üniversitesi tıp fakültesi çocuk kardiyoloji bölümünde şu anda yoğun bakımda yatmakta bu 14 yaşındaki,4
1,srebrenitsa katliamının 24 üncü yılı 11 temmuz 1995 kadın erkek çocuk yaşlı demeden 8 372 müslüman boşnak kardeşimiz hunharca katledildi bugün,16
1,okuluna o yanan yerlerdeki ağaçlar kesilmiş oraya bir okul yapılmış çocuk yollamak o ağaç katliamına destek vermektir o benzinlikten benzin almak,9
1,örtbas edici açıklaması hepimizi hayretlere düşürmüştür ayrıca van da 3 çocuk şiddete uğramıştır başlarına tekmelerle dipçiklerle vurulmuş vücutlarına yüzlerine darbeler yumruklar,13
1,nin resmî açıklamasına göre saldırıda 106 sı kadın 83 ü çocuk olmak üzere toplam 613 azerbaycanlı hayatını kaybetmiştir cesetler üzerinde yapılan,54
1,ifade etti van da 14 16 ve 17 yaşlarında 3 çocuk üç gün önce gözaltına alındılar çocuklar hem gözaltına alınma esnasında,43
1,ali cumhur taşkin mersin 20 kasım dünya çocuk hakları günü ülkemizde ve tüm dünyada değişik etkinliklerle kutlandı özellikle,48
1,ve yaşam koşullarını iyileştirmek için birleşmiş milletler 20 kasımı dünya çocuk hakları günü olarak ilan etmiştir dünya üzerinde yaşanan savaşların zulümlerin,14
1,en çok çocuklar etkilenmektedir gazze arakan ve suriye gibi bölgeler çocuk katliamlarına sahne olmaya hâlâ devam etmektedir birleşmiş milletler çocuklara yardım,11
1,verilerine göre dünyada her gün 5 yaşın altında 22 bin çocuk önlenebilir sebeplerden dolayı hayatını kaybetmektedir hâl böyleyken birleşmiş milletler ne,10
1,böyleyken birleşmiş milletler ne yazık ki tüm bu katliamlara ve çocuk ölümlerine sessiz kalmaktadır çocuklar yarınlarımız geleceğimizdir çocuklar ölmesin diyor genel,11
1,en çok çocuklar etkilenmektedir gazze arakan suriye myanmar gibi bölgeler çocuk katliamlarına sahne olmaya hâlen devam etmektedir özellikle savaş ve yoksulluğun,45
1,ve yaşam koşullarını iyileştirmek için birleşmiş milletler 20 kasımı dünya çocuk hakları günü olarak ilan etmiştir birleşmiş milletler çocuklara yardım fonu,11
1,verilerine göre dünyada her gün 5 yaşın altında 22 bin çocuk önlenebilir sebeplerden dolayı hayatını kaybetmektedir hâl böyleyken maalesef birleşmiş milletler,10
1,maalesef birleşmiş milletler ne yazık ki bu tür katliamlara ve çocuk ölümlerine sessiz kalmaktadır bir hukukçu olarak dünya çocuk hakları günü,11
1,katliamlara ve çocuk ölümlerine sessiz kalmaktadır bir hukukçu olarak dünya çocuk hakları günü nü kutluyor çocuklar yarınlarımız geleceğimizdir diyor çocuklar ölmesin,11
1,nfaz kurumunda kalan kız çocuklarıyla yaptıkları mektuplaşmalar ve avukat ziyaretlerinde çocuk adalet sistemine aykırı ciddi ihlaller tespit etmişler ve bunları bildiriyorlar,37
1,oluç hakki saruhan oluç i stanbul tamamlıyorum ana dili kursları çocuk okulları anaokulları kürtçe kurslar bunlar devlet tarafından açılmış değildir bunlar,30
1,adalet bakanlığımız yaklaşık 7 500 ü kadın 1 500 ü çocuk olmak üzere 205 bin hükümlü 3 bini kadın 1 800,12
1,üzere 205 bin hükümlü 3 bini kadın 1 800 ü çocuk olmak üzere 57 bin tutuklu toplamda 262 bin kişinin barındırılmasını,12
1,polis bir araca ateş etti ve burada 17 yaşında bir çocuk cihan seyhan yaşamını yitirdi aynı gün yirmi dört saat içerisinde,43
1,yitirdi aynı gün yirmi dört saat içerisinde diyarbakır da 1 çocuk arat soyadlı 25 yaşında bir genç yine bu şekilde polisin,46
1,koç 23 yaşında suriyeli mehmet aytaç 36 yaşında erganili 2 çocuk babası cengiz aydoğan i brahim i çyer 43 yaşında i,5
1,31 13 12 2018 o 3 35 yaşında giresunlu 2 çocuk babası taner tosun 30 yaşında karslı ali öztürk mustafa koksal,28
1,olarak maalesef kullanılıyor bunun örneklerini kadın davalarından görüyoruz bunun örneklerini çocuk istismarı davalarından görüyoruz bunun örneklerini yargılanan milletvekilleri ve siyasetçilerin davasında,39
1,bunun üzerine düşünüp yoğunlaşmamız gerekiyor yine bir örnek daha vereyim çocuk davaları açısından 3 5 yaşında bir çocuk yaşadıklarını mahkeme salonunda,19
1,örnek daha vereyim çocuk davaları açısından 3 5 yaşında bir çocuk yaşadıklarını mahkeme salonunda defalarca anlatmaya mecbur edilmiş ve babası tarafından,13
1,defalarca anlatmaya mecbur edilmiş ve babası tarafından istismar edilen bu çocuk babasının olduğu ortamda ifade vermeye zorlanmış 3 5 yaşında bir,13
1,babasının olduğu ortamda ifade vermeye zorlanmış 3 5 yaşında bir çocuk i şte bizim maalesef oluşan adalet mekanizmasının durumu bu tam,13
1,yine en son da karı koca çok tutuklu var yüzlerce çocuk şu anda ortalıkta değerli arkadaşlar bu insani bir durum buna,13
1,çıktığında bakanınızı gönderdiniz bize dediniz ki bu cinsel istismar ve çocuk tacizleriyle ilgili gelin beraber oturalım genel başkanımız dâhil olmak üzere,37
1,geçmişi bu tip hain saldırılarla dolu pkk nın bebek ve çocuk katili yüzünü bir kez daha gözler önüne sermiştir 469 tbmm,39
1,bunlar göstermektedir ki pkk nın kürt türk alevi sünni yetişkin çocuk diye bir ayrımı yoktur pkk bu devletin birliğine beraberliğine ve,30
1,devletin birliğine beraberliğine ve kardeşliğine kasteden hain bir terör örgütüdür çocuk katilidir i nsan haklarını i nceleme komisyonu ve çocuk hakları,29
1,örgütüdür çocuk katilidir i nsan haklarını i nceleme komisyonu ve çocuk hakları alt komisyonu üyesi olarak alçakça kurduğu tuzakla 2 çocuğumuzun,29
1,çarşamba günkü birleşiminde rabia naz vatan başta olmak üzere şüpheli çocuk ölümlerinin araştırılması ve bu konuda alınması gereken tedbirlerin belirlenmesi amacıyla,14
1,çarşamba günkü birleşiminde rabia naz vatan başta olmak üzere şüpheli çocuk ölümlerinin araştırılması ve bu konuda alınması gereken tedbirlerin belirlenmesi amacıyla,14
1,alınan karar gereğince rabia naz vatan başta olmak üzere şüpheli çocuk ölümlerinin araştırılması ve bu konuda alınması gereken tedbirlerin belirlenmesi amacıyla,14
1,anne babalar akşama kadar kömür solumak zorunda kalıyorlar pek çok çocuk astım hastası bu konuda yerel yetkililerin gözleri kör kulakları sağır,15
1,anne babalar akşama kadar kömür solumak zorunda kalıyorlar pek çok çocuk astım hastası bu konuda yerel yetkililerin gözleri kör kulakları sağır,15
1,salı günü doktor fikret hacıosman bu saatlerde 18 yaşında bir çocuk tarafından katil tarafından silahla katledildi 2017 de silahla 2 187,16
1,yıl önce toplumun vicdanını yerinden sarsan aladağ katliamında 11 i çocuk 12 kişinin yaşamını yitirdiği 24 kişinin de yaralandığı bir facia,5
1,n özkoç sakarya çocuklar kaçtıkları çatı katında can veriyorlar 11 çocuk 12 kişi göz göre göre yanarak ölüyor ölüm adım adım,13
1,potansiyel suçlu manası 2015 verilerine göre 400 bin civarında mülteci çocuk okula gitmiyor bu 400 bin çocuk sokakta dolayısıyla suça meyilli,27
1,400 bin civarında mülteci çocuk okula gitmiyor bu 400 bin çocuk sokakta dolayısıyla suça meyilli ortamlarda yaşıyorlar mendil satıyorlar mikrofon otomatik,12
1,biz de o kişilerin karşısında oluruz gezi olayında da bir çocuk katledildi siz kalktınız onların yandaşlarının tarafında oldunuz biz karşınızda oluyoruz,11
1,biz yapıyoruz böyle bakıldığı zaman engi n özkoç sakarya hangi çocuk suç işledi özlem zengi n tokat o yüzden tek başına,17
1,zengi n tokat o yüzden tek başına yaş tek başına çocuk olmak masum olmayı beraberinde getirmiyor bütün masumların yanındayız çocuk kadın,18
1,başına çocuk olmak masum olmayı beraberinde getirmiyor bütün masumların yanındayız çocuk kadın erkek fark etmez bütün masumların yanındayız ama tek başına,18
1,kadın erkek fark etmez bütün masumların yanındayız ama tek başına çocuk olmak masumiyet getirmiyor teşekkür ederim hi şyar özsoy diyarbakır çocuk,18
1,çocuk olmak masumiyet getirmiyor teşekkür ederim hi şyar özsoy diyarbakır çocuk öldü öldü ya allah billah aşkına engi n özkoç sakarya,18
1,söylediğimi gayet iyi biliyorum engi n özkoç sakarya ölen bir çocuk mahkemede yargılanmamıştır ve suç kesinleşmemiştir böyle özlem zengi n tokat,17
1,kimse bana ne konuşacağımı söyleyemez engi n özkoç sakarya bir çocuk ölmüştür ve mahkemelerde yargılanmamıştır bu çocuk suçluymuş gibi gösterilemez başkan,17
1,n özkoç sakarya bir çocuk ölmüştür ve mahkemelerde yargılanmamıştır bu çocuk suçluymuş gibi gösterilemez başkan teşekkür ederim özlem zengi n tokat,39
1,tokat e biz de oradayız engi n özkoç sakarya bu çocuk çocukları mı öldürüyor başkan arkadaşlar lütfen karşılıklı tartışmaya dönüştürmeyelim bu,51
1,bilmiyorum biz de aynı yerde duruyoruz ama bir çocuğun sadece çocuk olması masumiyet değildir diyorum engi n özkoç sakarya sayın başkan,40
1,başlamıştır hemen hepsi asgari ücretle çalışan kirada oturan evli olup çocuk okutan bu işçi kardeşlerimizi kadrodan muaf tutma sebebiniz nedir bu,7
1,yanındaki arkadaşını kastederek onu kurtarın onun eşi hamile ve bir çocuk bekliyor benim 780 tbmm b 25 4 12 2018 o,16
1,hangi hukuki ve idari işlemler yapılacaktır laikliğe kadınlara saldıran ve çocuk istismarını teşvik eden bu kişiyi mantık bölümüne başkan yapmak nasıl,30
1,oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını çok önemsiyoruz,19
1,oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını çok önemsiyoruz,19
1,oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını çok önemsiyoruz,19
1,suçlarında zaman aşımını kaldırdık anayasa mahkemesine bireysel başvuru hakkı getirdik çocuk ve kadın hakları konusunda mevzuatlarımızda esaslı değişiklikler yaptık bilgi edinme,19
