year,context,cluster
1,çok yönlü yansımaları artmaktadır toplumsal eğitim sorunlarına eklenen ekonomik sorunlar aile birliği üzerinde ciddi zararlar yaratmaktadır i şsizlik nedeniyle kendini yakan,34
1,şiddet önleme ve izleme merkezlerinin varlığına rağmen sorun devam etmektedir aile birliği dağılmakta toplumsal sorunların en önemlilerinden biri de kadına şiddet,48
1,ucubeleriyle önemli kısmının boş kalması öğretmenlerimizi mağdur etmiştir sözleşmeli öğretmenlerimizin aile birliğinin önündeki engeller baskı uygulanarak devam etmektedir bu bir an,48
1,görev yapan 30 akademisyenin soyadı aynı sanırsınız ki bu bir aile üniversitesi aile birleşmiş bir üniversite kurmuş bütün bireylerini de üniversiteye,2
1,30 akademisyenin soyadı aynı sanırsınız ki bu bir aile üniversitesi aile birleşmiş bir üniversite kurmuş bütün bireylerini de üniversiteye yerleştirmiş ya,2
1,kaldığı şiddet oranlarında yıllar içinde hiçbir azalma meydana gelmemiş türk aile yapısındaki geleneksel cinsiyete dayalı ayrımcılık özellikle kız çocuklarının ve kadınların,36
1,can ın hayalleriyle oynuyor bu sistem ama bu biraz da aile içi bir mesele olsun be sayın başdenetçim damada bunu bir,45
1,teşebbüsleri komisyonu 01 11 2018 perşembe saat 11 00 sağlık aile çalışma ve sosyal i şler komisyonu 01 11 2018 perşembe,30
1,gençlerimizin iş hayatına girişlerini kolaylaştıracak projenin gerçekleştirilmesinde büyük emeği olan aile çalışma ve sosyal hizmetler bakanımıza teşekkür ediyor gençlerimizin programlarının hayırlı,27
1,öğrencilerin kendi imkânlarıyla il merkezindeki okullara gitmesine imkânları olmayan yoksul aile çocuklarının ve özellikle kız çocuklarının ise eğitim hakkından mahrum kalmasına,7
1,evleri tespitiyle yayınlanan bu raporda kadın cinayetlerinden yüzde 60 ının aile üyelerinden biri tarafından işlendiği belirtiliyor aynı şekilde bir başka rapor,34
1,rapor daha var ama bu rapor i çişleri bakanı ve aile çalışma ve sosyal hizmetler bakanı tarafından kamuoyuna açıklanacağı söylendiği hâlde,1
1,ve doğal bal üretiminin teşviki ve tüketimi gereklidir 87 bin aile geçimini arıcılıktan sağlıyor hava şartlarının bu yıl kötü gitmesi nedeniyle,25
1,çernobil di maalesef koyuncu nun babası da kanserden hayatını kaybetmişti aile üyelerinden bazıları ise hâlâ kanserle mücadele etmektedirler hopa nın asi,11
1,lira olsa bin lira önemsizdir dersiniz ama aileyse kişiyse bin aile eder bin aile kendi ailenize bakın o bin kişinin bin,3
1,lira önemsizdir dersiniz ama aileyse kişiyse bin aile eder bin aile kendi ailenize bakın o bin kişinin bin aile olması olgusundan,3
1,eder bin aile kendi ailenize bakın o bin kişinin bin aile olması olgusundan hareketle ortada ciddi anlamda vicdanları rahatsız eden bir,3
1,maliye bakanlığından gelen taleple yeni vize vermedi bu nedenle binlerce aile işsiz kaldı şu an 10 bine yakın orman işçisi ve,3
1,de devletin ailenin korunması yönünde tedbir almasını emretmektedir diyanet personelinin aile bütünlüğüne özen gösteren onlara özel sektörde çalışan eşin yanına tayin,45
1,üç yıldır ayrı şehirlerde yaşamak zorunda bırakılan sağlık çalışanlarının da aile bütünlüğüne özen göstermesi eşit ve adil muamelenin gereğidir bu bağlamda,30
1,mralı dan haber alınamıyor hukuka aykırı bir biçimde avukat ve aile görüşüne izin verilmiyor tüm görüşme talepleri reddediliyor sayın öcalan ın,45
1,yarısı kadın ama tamamı kayıt dışı 2016 faaliyet raporuna göre aile bakanlığı bütçesinden yalnızca 9 5 milyonu kadının statüsü genel müdürlüğüne,14
1,kenara konulduğunda en büyük harcamanın millî eğitim bakanlığı daha sonra aile çalışma ve sosyal hizmetler bakanlığı ve sağlık bakanlığında olduğunu görüyoruz,19
1,ve hizmetlerin sunulmasını kimsesiz çocuklarımızın koruyucu önleyici eğitici hizmetlere ve aile sıcaklığını hissettirecek ortamlara kavuşmasını engelli vatandaşlarımızın topluma sunulan tüm hizmetlerden,4
1,fındık üreticilerine yönelik destekler ile 5 dekar ve altındaki küçük aile işletmelerine destekler veriyoruz gübre ve yemden alınan kdv yi tamamen,5
1,yokmuş gibi davranılıyor şimdi iki bakanlık birleşti kadının adı kaldırıldı aile çalışma ve sosyal hizmetler bakanlığı oldu diyor ki bütçe komisyonunda,30
1,ve kadına karşı şiddetin önlenmesine dair 6284 sayılı kanun dur aile kurumunun güçlendirilmesi ülkemiz için bir gelecek meselesidir gündelik siyasi kaygılara,44
1,olarak hepimizin ortak mücadele alanıdır öncelikle belirtmek isterim ki ister aile içinde olsun ister toplum hayatı içinde olsun her türlü şiddete,3
1,da önemli bir yere sahiptir osmaniye de yaklaşık 10 bin aile geçimini yer fıstığı tarımından sağlamaktadır osmaniye miz için bu kadar,32
1,hesabı var ya işte bugün gelinen noktada 5 kişilik bir aile 3 öğün sabah öğlen akşam yalnızca çay ve simitle beslense,9
1,mezun sayılarında hızlı bir artış gözlenen fizyoterapistler atama sayılarından huzursuzdur aile çalışma ve sosyal hizmetler bakanlığına bağlı 700 yaşlı ve engelli,34
1,ve hak ettiği değeri almalıdır soru önergesi de vermiş olduğum aile çalışma ve sosyal hizmetler bakanlığı bünyesinde ek ders karşılığı çalışan,41
1,amasya pkk vurdu di rayet di lan taşdemi r devamla aile bir hafta boyunca cenazeyi pencereden izlemek zorunda kaldı eşi cenazeyi,8
1,tam 16 milyon yoksul var ayda 794 lirayla açlık sınırında aile geçindiren 16 milyon yoksul için tek bir satır yok bu,23
1,fındık üreticilerine yönelik desteklerler ile 5 dekar ve altındaki küçük aile işletmelerine de baktığımızda toplamda bu süreç içesinde 2003 2018 döneminde,5
1,halk sağlığı hizmetleri başkanlıkları başta temel sağlık hizmetleri yani aşılama aile planlaması sağlıklı su sağlanması sağlığın geliştirilmesi olmak üzere halkın bütününün,25
1,ticarileştirilemez ve asla siyasileştirilemez kurumun başkanları hâlâ sözleşmeli olarak çalışıyor aile hekimleri ve halk sağlığı başkanları sözleşmeli olarak çalıştırılamaz aile hekimleri,25
1,çalışıyor aile hekimleri ve halk sağlığı başkanları sözleşmeli olarak çalıştırılamaz aile hekimleri ve halk sağlığı başkanları bir an önce kadroya alınmalıdır,31
1,arkadaşlar bize göre kadının özgür olmadığı bir toplumda dert bitmez aile özgürleşmezse toplum toplum özgürleşmezse cihan özgürleşmez siyasette kadın sınırlandırılmıştır 600,14
1,çöküş anarşi ve teröre karşı gençleri korumak ve bilinçlendirmek amacıyla aile müessesesinin güçlendirilmesine gençlerin kendilerini ifade edebilecekleri sosyal ve kültürel ortamların,27
1,ve millî yazılım üretme noktasına yönlendirilmeleri sağlanmalıdır i kili ilişkilerden aile ilişkilerine kadar pek çok sosyal olguya darbe vuran sosyal medya,37
1,zorunu yayınlar yönergesi hazırlamıştır aynı zamanda çalışma sosyal hizmetler ve aile bakanlığıyla ortak hazırlanan yönetmelikle beraber ailenin ve çocukların korunması ilkesini,7
1,ses egzersizleri yapan çocukları yönlendirdiğini hatırladım bazı farklı okullardan ve aile çevrelerinden gelen farklı farklı çocukların bir arada kardeşçe müzik çatısı,20
1,menfaatlerini korumak temel önceliğimizdir özellikle dünyada artan yabancı düşmanlığı yüzünden aile birleşiminden eğitime eşit katılımdan kültürel kimliğini korumaya kadar birçok sıkıntıyla,34
1,elektrik kesintisi nedeniyle kombisi çalışmayan yaşlı ve çocukları olan yüzlerce aile mağdur durumda soruyorum kış ortasında yapılan bu zulüm üyelik bedeli,6
1,elektrik kesintisi nedeniyle kombisi çalışmayan yaşlı ve çocukları olan yüzlerce aile mağdur durumda soruyorum kış ortasında yapılan bu zulüm üyelik bedeli,6
1,elektrik kesintisi nedeniyle kombisi çalışmayan yaşlı ve çocukları olan yüzlerce aile mağdur durumda soruyorum kış ortasında yapılan bu zulüm üyelik bedeli,6
1,çok iyi bilir bu bir arkadaşlar diğer kısım da hakikaten aile olarak benim amcamdır iki yıldır herhangi bir temasımız yoktur bakın,19
1,hukuk devletinde gidip ziyaret edilmesi gerekir erkan akçay manisa senin aile meselelerinin konuşulacağı yer burası değil aile meselesi değil bu ömer,7
1,erkan akçay manisa senin aile meselelerinin konuşulacağı yer burası değil aile meselesi değil bu ömer öcalan devamla bunu böyle değerlendirmek gerekiyor,37
1,chp sıralarından alkışlar sayın milletvekilleri bütçe devletin bir kuruluşun bir aile veya bir kimsenin gelecekteki belirli bir süre için tasarladığı gelir,24
1,ne yapılacağını mağduriyetlerin giderilmesiyle ilgili ne yapıldığını merak ediyorum ve aile çalışma ve sosyal hizmetler bakanından bu konuyla ilgili gerekli çalışmaların,7
1,13 kocaeli miletvekili i lyas şeker in 15 mayıs uluslararası aile günü ne ilişkin açıklaması i lyas şeker kocaeli teşekkür ediyorum,8
1,i lyas şeker kocaeli teşekkür ediyorum sayın başkan dün uluslararası aile günü ydü aile kişiye huzur veren neslin devamını sağlayan kişiyi,8
1,kocaeli teşekkür ediyorum sayın başkan dün uluslararası aile günü ydü aile kişiye huzur veren neslin devamını sağlayan kişiyi kötülüklerden koruyan toplumu,8
1,toplumu değiştiren ve dönüştüren bir kurumdur nesli muhafaza etmenin yolu aile kurumuna sahip çıkmaktan geçiyor ak parti hükûmetleri olarak aileyi güçlendirecek,46
1,verdik vermeye de devam ediyoruz türkiye aileye güven açısından dünya aile haritası raporu nda yüzde 94 lük oranla ilk sırada yer,36
1,tüm saldırılara rağmen hâlen varlığını güçlü bir şekilde devam ettiren aile kurumumuzdur ailenin yaşatılmasının tehditler karşısında korunmasının hepimiz için bir ev,22
1,şu üreticilerimizin çay toplama işini iki üç güne değil çay aile tarımı olduğu için bir sürece yayması lazım çaykur bu konuda,30
1,kanun önünde eşitlik ilkesine ve 41 inci maddesinde yer alan aile bütünlüğünün korunması ilkesine açıkça aykırılık teşkil ettiği ortadadır çözümü ise,1
1,görevlisi çalıştıracak bu ülkenin parası yok mu niye bunlar okul aile birliği üzerinden hâlâ sürdürülüyor 24 kasım öğretmenler günü öncesi bugün,45
1,konu dün bir kez daha tekrarladı diyarbakır dan adana ya aile yakınlarının göz ameliyatına giden sedat polat birecik te gbt kontrolü,15
1,her birinin bir hayat bir umut bir intihara dönüşme bir aile faciasına dönüşme potansiyeli taşıyan toplumsal sorun olduğunun bilincinde ve farkında,45
1,okusunlar anlasınlar şimdi şu var ne diyor araştırma önergesinde aynı aile diyor sayın hatip diyor ki tüzüğe bakın tüzük de aynı,8
1,tüzük de aynı adres diyor sayın hatip aynı adres aynı aile aynı adreste oturma diye bir şartı yok şuna bakalım diyorlar,19
1,da değildir evet buna bizce de gerek yok başkanım aynı aile kavramı devletin bu tarz programları ilan ettiği zaman bu programlara,11
1,bakma şansı yoktur efendim devlet burada aynı adreste çünkü bütün aile yardımlarının sosyal yardımların hepsinin veri tabanı adres kayıt sistemi üzerinden,8
1,erkan akçay manisa sözleşmeli öğretmenlerimiz en temel anayasal haklarından olan aile bütünlüğünden mahrum edilmektedir her ikisi de sözleşmeli olan öğretmenlere eş,48
1,sözleşmeli öğretmenlerimizin altı yıl boyunca eş durumu tayininden mahrum bırakılması aile bütünlüğünü tehdit eder bir boyuta ulaşmıştır ve bu konunun acilen,48
1,verdiği yanıtta sayın tarım bakanı mevsimlik tarım işçileriyle ilgili konuların aile bakanlığının görev alanına girdiğini ve bu konuda kendilerinin bir çalışmasının,7
1,tekrar açmayı düşünmüyordum ama altını çizmek istiyorum çünkü burası bir aile öyle görüyorum fikirlerimiz farklı da olsa bir aileyiz ve söylemediğim,19
1,yetebilen bireyler olmaları ve toplumsal hayata katılımlarını sağlamak öncelikli görevlerimizdendir aile çalışma ve sosyal hizmetler bakanlığı diğer bakanlıklarla koordineli olarak engellilerin,34
1,engellinin fiziksel sosyal ve duygusal yönden başkalarına bağımlı olması nedeniyle aile üyelerinin de desteklenmesi gerekmektedir engelli bir bireyi olan ailenin yaşadığı,34
1,olan ailenin yaşadığı sorunlar sadece engeli olan kişiyi değil tüm aile bireylerini de etkilemektedir bu nedenle ailenin yaşadığı sorunları en aza,30
1,uyandık bugün allah tan rahmet diliyorum hayatını kaybedenlere geride kalan aile efradına ve yakınlarına sabrıcemil niyaz ediyorum 8 temmuz 2018 tarihinde,9
1,şeydir köy köy aslında bin yıllık bu topraklarda tutunma irademizin aile mevcudiyetimizin göç duygusunun arkasında hangi mukavemetle durduğumuzun da yeridir dolayısıyla,19
1,oldu maalesef daha üç dört gün önce 5 kişilik bir aile trafik kazası geçirdi ve 4 ü vefat etti değerli arkadaşlar,10
1,kurum başkanı ne diyor biliyor musunuz i nsan haklarının temelinde aile içi sorunlar var i nanılır gibi değil siz aile içi,19
1,temelinde aile içi sorunlar var i nanılır gibi değil siz aile içi sorunlarını insanların yoksulluğunu işsizliğini eğitim sorununu çözerseniz alt edersiniz,7
1,19 uncu yüzyılın başında sanayileşme trenini kaçıran türkiye tarımda modernleşememiş aile tipi küçük çiftliklerle mütevazı bir tarım faaliyeti sürdürmüştür bu durum,36
1,makineleri yaparken vefat etti tarımın içerisinde otuz beş yıldır varız aile olarak varız ben hâlâ varım hâlâ üzüm üreticisiyim hâlâ zeytin,0
1,2 erkek evlat sahibi olan gün sazak bey iyi bir aile babası olmasının yanı sıra vatan ve millet aşkıyla görevini ifa,10
1,her ilinde her köyünde görev yapan millî eğitim bakanlığının memur aile çalışma ve sosyal hizmetler bakanlığının da işçi olarak görmediği giyim,24
1,içinde ast üst ilişkilerinde hele ki kişisel husumetlerde eşin ve aile bireylerinin işin içine katılmasıyla daha da incitici olma potansiyeline sahiptir,45
1,öğretmenlerin sorunlarını burada konuşabilmemiz lazım okulların ihtiyaçları için kıvranan okul aile birliklerinin sorunlarını da burada konuşmamız lazım mikrofon otomatik cihaz tarafından,48
1,bütün dikkatlerin oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını,11
1,bütün dikkatlerin oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını,11
1,bütün dikkatlerin oraya çevrilmesi gerekiyor örneğin esmahanım köyünde yaşayan bir aile aradı çocuk feryatları geliyordu bunun ciddi bir şekilde dikkate alınmasını,11
1,imkânı verdik ne yaptı ilk iş kasanın başına kimi koyar aile şirketleri damadını kasanın başına koydu arkadaşlar bakanlara bir baktık sağlık,7
1,olarak görmek planlamanın gerçek manasını görmezden gelmek olur özellikle eğitim aile kadın gençlik çocuk nitelikli insan ve toplum tarım ileri teknoloji,34
1,da değil kadının güçlendirilmesi yerine asıl olarak ailenin öne çıktığını aile vurgusunun ailenin güçlendirilmesinin öne çıktığını görüyoruz ama sadece kalkınma planında,27
1,bir iktidar anlayışını görüyoruz bir de şu meşhur iş ve aile yaşamını uyumlaştırma sözü var yine kullanıldı sunumda neden acaba kadınlar,22
1,yine kullanıldı sunumda neden acaba kadınlar aklınıza gelince iş ve aile hayatını uyumlaştırma diyorsunuz da erkekler için iş ve aile hayatını,12
1,ve aile hayatını uyumlaştırma diyorsunuz da erkekler için iş ve aile hayatını uyumlaştırma diye bir şey aklınıza gelmiyor ev işi emek,12
1,dikkat çekmek amacıyla her yıl 15 mayısı içine alan hafta aile haftası olarak kutlanmaktadır bizim kültürümüzde aile toplum hayatının temelini oluşturmaktadır,13
1,mayısı içine alan hafta aile haftası olarak kutlanmaktadır bizim kültürümüzde aile toplum hayatının temelini oluşturmaktadır ailenin sosyal açıdan desteklenmesi ve güçlendirilmesi,13
1,müdahalelerinde görev almış aileler yarın devlet bir şey yapacak olur aile bulamayız yanımızda muhammet emi n akbaşoğlu çankırı sonuç itibarıyla bu,14
1,son zamanlarda artan tedirginlikler nedeniyle her geçen gün daha çok aile çocuklarına aşı yaptırmama yolunu seçiyor aşı karşıtlığı halk sağlığını tehdit,10
1,olunması sosyal medyayı doğru kullanma ve kaliteli zaman geçirme konusunda aile ve gençlerin bilinçlendirilmesi konularının işlendiği bu sempozyumu önemsediğimi ifade etmek,27
1,bin kişi vardır ve son zamanlarda anne baba tutukluluklar büyük aile dramlarına neden olmaktadır şu anda cezaevlerinde 800 e yakın bebek,16
1,yanında kalan çocuklar büyük ruhsal sıkıntılar yaşamakta bazen de tüm aile cezaevinde kalmak zorunda kalmaktadır bu soruna bir an önce çözüm,22
1,mran kiliç kahramanmaraş teşekkür ederim sayın başkanım 8 14 ekim aile aynı zamanda ahilik haftası dır haftayı tebrik ediyorum aile insanı,8
1,ekim aile aynı zamanda ahilik haftası dır haftayı tebrik ediyorum aile insanı hayata gözlerini açtığında sarıp sarmalayan koruyup kollayan bağrına basan,34
1,ilkin ailemizden miras alırız sorumluluğu duyguları öğrenir alışkanlıkları orada kazanırız aile hayat kaynağımızdır ailenin hiçbir ferdi bir diğerine şiddet uygulamasın orada,17
1,merkezi de bir bakıma meclisimiz biz sağlık komisyonumuzla sgk ve aile ve sosyal politikalar bakanlığımızla yine konuları zaman zaman paylaşıyoruz bundan,15
1,aşkın bir süredir her hükümlünün yasal hakkı olan avukatlarıyla görüştürülmemektedir aile üyeleriyle görüştürülmemektedir söylediği yasa dışı bir talep değil yasaya uygun,1
1,gereğini yapıyoruz sunulan sosyal hizmet ve yardımların başlıcaları 14 kalemdir aile ve sosyal destek projesi çocuk engelli ve yaşlı hizmetleri kadın,34
1,destek hizmeti doğum yardımı hizmeti ücretsiz seyahat desteği hizmeti koruyucu aile hizmeti özel bakım merkezinde kalan engellilere yönelik harçlık hizmeti kahramanmaraş,25
1,ama kamu personeli olmayan hatta mağduriyetlerini duyurmak için dernek kuran aile sağlığı çalışanları kadro bekliyorlar i zin tazminat tayin gibi özlük,41
1,hakkı tanıyan gazi mustafa kemal i çalışma sosyal hizmetler ve aile bakanımız kadın milletvekillerimiz kadın hakları savunucusu stk lerimiz ve yüzlerce,30
1,sayın profesör doktor mehmet karalı diyor ki i lan ediyorum aile hayatına yönelik bazı politikaları yanlış buluyorum i yi bir çocuk,8
1,ve uzay bilimleri fakültesinin dekanı şöyle der ise bunlar olmaz aile hayatına yönelik bazı politikaları yanlış buluyorum ak parti nin bazı,15
1,şirin maltu nun çığlıkları duyuldu ardından şirin i alıp götürdüler aile baskına katılan bekirhan ve kozluk jandarma karakolu na başvurdu ancak,45
1,biri de devletin bu alana ilişkin denetimsizlik ve cezasızlık politikasıdır aile çalışma ve sosyal hizmetler bakanlığı 2010 dan bu yana geçen,15
1,özkan yalim uşak teşekkür ederim sayın başkan aile ve sosyal politikalar bakanı sayın zehra zümrüt selçuk a sesleniyorum,29
1,kalıyorlar devlet sadece iki saatlik eğitim ücretini karşılıyor diğer zamanlarda aile mikrofon otomatik cihaz tarafından kapatıldı başkan sayın esgin,16
1,bir türlü kadro verilmiyor sayıları 500 bine yaklaşan sözleşmeli memur aile bütünlüğünden ve iş güvencesinden yoksun düşük ücretle ailelerini geçindirmeye çalışıyor,18
1,aya rağmen herhangi bir gelişme yaşanmadı sözleşmeli öğretmenlerimiz tayin hakkıyla aile birliğini kurmak istiyorlar ve bu sürenin bir an önce 3,48
1,mehmet celal fendoğlu malatya teşekkür ederim başkanım aile ve sosyal hizmetler bakanlığı tarafından harp ve vazife malullerinin de,7
1,949 tbmm b 92 20 6 2019 o 1 açısından aile kurumunun doğum bakım izinleri ve eğitimleri konusunda çok daha fazla,23
1,çok daha fazla desteklenmesi gerekmektedir başta çalışma sosyal hizmetler ve aile bakanlığı olmak üzere tüm hükûmet yetkililerini ülkemize çocuklarımıza daha güçlü,41
1,üniversite mezunu sayısı 1 milyonu aşıyor gelin iş kaygısı taşıyan aile kurma telaşı yaşayan ve ağır ekonomik koşullarla mücadele etmek zorunda,2
1,cinsel ve diğer pek çok yönden şiddet sarmalına alınmış durumdadır aile ve aile üyelerinin birbirlerine uyguladıkları şiddet kadına çocuğa yaşlıya uygulanan,17
1,diğer pek çok yönden şiddet sarmalına alınmış durumdadır aile ve aile üyelerinin birbirlerine uyguladıkları şiddet kadına çocuğa yaşlıya uygulanan farklı şiddet,17
1,sayın başkan büyük türk milletinin değerli milletvekilleri son zamanlarda türk aile yapısını bozmaya yönelik birçok program televizyon kanallarında yarış hâlindedir müslüman,36
1,bir konu da nafaka düzenlemesi habere bak adalet bakanlığı ile aile bakanlığı üzerinde çalışıyormuş bugünkü gazetelerde yazıyor adalet bakanlığı nafakanın üst,19
1,adalet bakanlığı nafakanın üst sınırının evlilik yılıyla sınırlı olmasını savunuyormuş aile bakanı ömür boyu nafakanın da mikrofon otomatik cihaz tarafından kapatıldı,19
1,bir türlü kadro verilmiyor sayıları 500 bine yaklaşan sözleşmeli memurlar aile bütünlüğünden ve iş güvencesinden yoksun düşük ücretlerle ailelerini geçindirmeye çalışıyor,18
1,ekonomik krizle birlikte ağırlaşan hayat koşullarıyla mücadele eden işçilerimiz 108 aile onlarca çocuk perişan durumda buradan açıkça çağrıda bulunuyorum bu işçilerimizin,18
1,a allah tan rahmet diliyorum cumhuriyet halk partisi camiasına ve aile efradına yakınlarına bir kez daha başsağlığı ve sabır diliyorum tabii,9
1,çalışmaya giden işçilerin ve ailelerinin mağduriyetlerinin giderilmesi için dışişleri ile aile çalışma ve sosyal hizmetler bakanlığını acilen göreve çağırıyoruz teşekkür ediyorum,7
1,hem bütün i stanbul halkının iradesinin gasbedilmesi üstenci kibirli dayatmacı aile akraba yandaş kayırmacılığı cizre de buzdolabında muhafaza edilen cemile nin,24
1,önemli bir tartışma okuyoruz 2 bakanlık arasında bir tartışma var aile bakanlığı benim de doğru bulduğum şekilde kendi pozisyonu gereğince meseleye,25
1,teklifi verme varken ve bunu burada bizim adalet komisyonumuz tartışacak aile komisyonumuz tartışacakken mikrofon otomatik cihaz tarafından kapatıldı başkan devam edin,16
1,olarak çocukların bir yargı ekibi tarafından icrayla teslimini sıkıntılı görenlerdenim aile bakanlığımızın bunu yapmasını çok daha anlamlı buluyorum fakat aile bakanlığımız,19
1,görenlerdenim aile bakanlığımızın bunu yapmasını çok daha anlamlı buluyorum fakat aile bakanlığımız bunu yaparken çok tabii olarak diyecektir ki benim şartlarım,19
1,bazılarının detaylarına girmek istiyorum sayın başkan değerli milletvekilleri hükûmetlerimiz döneminde aile çalışma ve sosyal hizmetler alanında büyük bir değişim ve dönüşüm,24
1,sağlıklı gelişimlerinin sağlanması ve hayata en iyi şekilde hazırlanması için aile odaklı hizmetlere öncelik vererek çocuklarımızın ailelerinden kopmamalarını sağlamayı sürdürüyoruz çocuk,20
1,kurarak alanda 11 760 çocuğa müdahale ettik kadın güçlü olursa aile de toplum da güçlü olur anlayışıyla kadınlarımızın toplumsal statüsünün yükseltilmesine,46
1,etmenleri ortadan kaldırmak için ilgili tüm paydaşlarla iş birliği içinde aile şûrası nı düzenleyeceğiz uyguladığımız politikaların karşılık bulması neticesinde kadınların iş,21
1,değişen yaşlarda farklı sosyal ekonomik yapıya sahip kişilerin ekonomik sıkıntılar aile içi bunalımlar yaşaması nedeniyle son bir ayda intihar ve intihara,34
1,iyileştirilmesi engelli ve engelli yakını aylığının yükseltilmesi engelli aylığı ödenmesinde aile geliri yerine kendi gelirinin esas alınması malul sayılmayan gazilerin mağduriyetlerini,7
1,sayan emeklilikte yaşa takılan insanların haklarının gasbedilmesini normal gören çalışma aile ve sosyal politikalar bakanlığının bütçesini kabul etmiyoruz ekonomik krizi görmeyen,43
1,ocakları da sığınmaevleri olmuştur değerli milletvekilleri işsizlik artarken artan boşanmalar aile yapımızı tehdit ederken fuhuş çocuk istismarı tutuklu ve hükümlü sayısı,24
1,göz ardı edilmeden yeni bir döneme başlanmıştır unutulmamalıdır ki töre aile yapısı ve devlet nizamı zaman ve mekân farklılıklarına rağmen orta,22
1,önemlidir tübi tak aracılığıyla oyunlar trt kanalıyla çizgi filmler hazırlamak aile hekimleriyle farkındalık ve bilgilendirme çalışmaları yürütmek çocuk istismarı sorunu için,20
1,civarındaki meslektaşımızın kadroya geçirilmesi önemli bir haksızlığı da ortadan kaldıracaktır aile çalışma ve sosyal hizmetler bakanlığında ek ders karşılığı çalışan personelin,7
1,b 38 20 12 2018 o 2 asuman erdoğan ankara aile yapısını bozacaksınız hüda kaya devamla bununla ne demek istediğimi vâkıf,8
1,olanlar çok iyi anlar bilmeyenler anlamaz zaten asuman erdoğan ankara aile yapısını bozdurmayacağız size hüda kaya devamla değerli arkadaşlar bakın cizre,34
1,kaynaklardan faydalanması hâlâ bir hak değil bir lütuf olarak görülmektedir aile çalışma ve sosyal hizmetler bakanlığının bütçesinin son yıllarda yüzde 80,22
1,başkan emeklilikte yaşa takılan yurttaşlarımızla ilgili özellikle akp kanadından ve aile çalışma ve sosyal hizmetler bakanından gelen bir yanlış algı var,41
1,ben de türkiye deki tüm esnaf ve sanayiciler adına soruyorum aile çalışma ve sosyal hizmetler bakanlığı tarafından geçtiğimiz ay yıl içerisinde,0
1,nda yasal güvence altına alınmış olan en temel hakları olan aile ve avukat görüş haklarını neden yapamadıklarını sorabilirdi mesela veysi aktaş,34
1,ziyaret etti dört tarafı denizlerle çevrili bir cezaevini düşünün yıllardır aile ziyaretleri olmuyor yıllar yılıdır avukatlar gidemiyor ve hiçbir insan hakları,7
1,gidemiyor ve hiçbir insan hakları kuruluşu gidemiyor i nfaz kanunumuzun aile avukat ve yine iletişim ve haberleşme hakkının düzenlendiği kesin hükümlerine,1
1,bir roman vatandaşa valilik kaymakamlık bir tane konteyner vermedi o aile yangında çadırda yanarak öldü yanarak öldü o vali var ya,22
1,verebilme şansını tanıdığı için arkadaşımıza teşekkür ediyoruz sulukule de 640 aile vardı biz onların tespitini yaparken orada teneke evde kalan mağdur,34
